# Temperature Energy Magnetization
2.150000000000006573e+00 -3.840000000000000000e+02 9.799999999999999822e-01
2.150000000000006573e+00 -3.440000000000000000e+02 8.800000000000000044e-01
2.150000000000006573e+00 -3.440000000000000000e+02 9.200000000000000400e-01
2.150000000000006573e+00 -3.520000000000000000e+02 9.399999999999999467e-01
2.150000000000006573e+00 -3.600000000000000000e+02 9.399999999999999467e-01
2.100000000000006750e+00 -3.040000000000000000e+02 8.199999999999999512e-01
2.100000000000006750e+00 -3.280000000000000000e+02 8.800000000000000044e-01
2.100000000000006750e+00 -3.600000000000000000e+02 9.200000000000000400e-01
2.100000000000006750e+00 -3.520000000000000000e+02 9.000000000000000222e-01
2.100000000000006750e+00 -3.200000000000000000e+02 9.000000000000000222e-01
2.100000000000006750e+00 -3.200000000000000000e+02 8.199999999999999512e-01
2.100000000000006750e+00 -3.840000000000000000e+02 9.799999999999999822e-01
2.100000000000006750e+00 -3.360000000000000000e+02 9.200000000000000400e-01
2.100000000000006750e+00 -2.480000000000000000e+02 7.600000000000000089e-01
2.100000000000006750e+00 -3.600000000000000000e+02 9.399999999999999467e-01
2.100000000000006750e+00 -3.840000000000000000e+02 9.799999999999999822e-01
2.100000000000006750e+00 -3.680000000000000000e+02 9.599999999999999645e-01
2.100000000000006750e+00 -2.960000000000000000e+02 8.000000000000000444e-01
2.100000000000006750e+00 -3.840000000000000000e+02 9.799999999999999822e-01
2.100000000000006750e+00 -3.360000000000000000e+02 8.399999999999999689e-01
2.100000000000006750e+00 -2.240000000000000000e+02 5.400000000000000355e-01
2.100000000000006750e+00 -3.360000000000000000e+02 8.800000000000000044e-01
2.100000000000006750e+00 -3.600000000000000000e+02 9.399999999999999467e-01
2.100000000000006750e+00 -3.680000000000000000e+02 9.599999999999999645e-01
2.100000000000006750e+00 -3.680000000000000000e+02 9.599999999999999645e-01
2.050000000000006928e+00 -3.680000000000000000e+02 9.599999999999999645e-01
2.050000000000006928e+00 -3.600000000000000000e+02 9.399999999999999467e-01
2.050000000000006928e+00 -3.280000000000000000e+02 8.800000000000000044e-01
2.050000000000006928e+00 -3.280000000000000000e+02 8.800000000000000044e-01
2.050000000000006928e+00 -3.520000000000000000e+02 9.200000000000000400e-01
2.050000000000006928e+00 -3.360000000000000000e+02 9.200000000000000400e-01
2.050000000000006928e+00 -3.120000000000000000e+02 8.800000000000000044e-01
2.050000000000006928e+00 -3.680000000000000000e+02 9.599999999999999645e-01
2.050000000000006928e+00 -2.800000000000000000e+02 8.399999999999999689e-01
2.050000000000006928e+00 -4.000000000000000000e+02 1.000000000000000000e+00
2.050000000000006928e+00 -3.200000000000000000e+02 9.000000000000000222e-01
2.050000000000006928e+00 -3.520000000000000000e+02 9.399999999999999467e-01
2.050000000000006928e+00 -3.360000000000000000e+02 8.800000000000000044e-01
2.050000000000006928e+00 -3.440000000000000000e+02 9.000000000000000222e-01
2.050000000000006928e+00 -3.520000000000000000e+02 9.200000000000000400e-01
2.050000000000006928e+00 -3.760000000000000000e+02 9.599999999999999645e-01
2.050000000000006928e+00 -2.960000000000000000e+02 8.399999999999999689e-01
2.050000000000006928e+00 -3.440000000000000000e+02 9.200000000000000400e-01
2.050000000000006928e+00 -3.040000000000000000e+02 8.199999999999999512e-01
2.050000000000006928e+00 -2.720000000000000000e+02 7.800000000000000266e-01
2.000000000000007105e+00 -2.800000000000000000e+02 8.000000000000000444e-01
2.000000000000007105e+00 -3.600000000000000000e+02 9.399999999999999467e-01
2.000000000000007105e+00 -4.000000000000000000e+02 1.000000000000000000e+00
2.000000000000007105e+00 -3.440000000000000000e+02 9.200000000000000400e-01
2.000000000000007105e+00 -3.680000000000000000e+02 9.599999999999999645e-01
2.000000000000007105e+00 -3.760000000000000000e+02 9.599999999999999645e-01
2.000000000000007105e+00 -3.520000000000000000e+02 9.399999999999999467e-01
2.000000000000007105e+00 -3.760000000000000000e+02 9.599999999999999645e-01
2.000000000000007105e+00 -3.440000000000000000e+02 9.000000000000000222e-01
2.000000000000007105e+00 -4.000000000000000000e+02 1.000000000000000000e+00
2.000000000000007105e+00 -3.280000000000000000e+02 9.000000000000000222e-01
2.000000000000007105e+00 -2.800000000000000000e+02 7.800000000000000266e-01
2.000000000000007105e+00 -3.040000000000000000e+02 8.199999999999999512e-01
2.000000000000007105e+00 -3.520000000000000000e+02 9.399999999999999467e-01
2.000000000000007105e+00 -3.520000000000000000e+02 9.399999999999999467e-01
2.000000000000007105e+00 -3.840000000000000000e+02 9.799999999999999822e-01
2.000000000000007105e+00 -3.840000000000000000e+02 9.799999999999999822e-01
2.000000000000007105e+00 -3.280000000000000000e+02 8.800000000000000044e-01
2.000000000000007105e+00 -3.600000000000000000e+02 9.399999999999999467e-01
2.000000000000007105e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.950000000000007283e+00 -3.440000000000000000e+02 9.000000000000000222e-01
1.950000000000007283e+00 -3.360000000000000000e+02 9.200000000000000400e-01
1.950000000000007283e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.950000000000007283e+00 -3.200000000000000000e+02 8.399999999999999689e-01
1.950000000000007283e+00 -3.040000000000000000e+02 6.400000000000000133e-01
1.950000000000007283e+00 -3.520000000000000000e+02 9.200000000000000400e-01
1.950000000000007283e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.950000000000007283e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.950000000000007283e+00 -3.440000000000000000e+02 9.200000000000000400e-01
1.950000000000007283e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.950000000000007283e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.950000000000007283e+00 -3.200000000000000000e+02 9.000000000000000222e-01
1.950000000000007283e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.950000000000007283e+00 -3.520000000000000000e+02 9.200000000000000400e-01
1.950000000000007283e+00 -3.120000000000000000e+02 8.399999999999999689e-01
1.950000000000007283e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.950000000000007283e+00 -3.120000000000000000e+02 8.800000000000000044e-01
1.950000000000007283e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.950000000000007283e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.950000000000007283e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.900000000000007461e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.900000000000007461e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.900000000000007461e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.900000000000007461e+00 -3.680000000000000000e+02 9.200000000000000400e-01
1.900000000000007461e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.900000000000007461e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.900000000000007461e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.900000000000007461e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.900000000000007461e+00 -3.280000000000000000e+02 8.399999999999999689e-01
1.900000000000007461e+00 -3.520000000000000000e+02 9.200000000000000400e-01
1.900000000000007461e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.900000000000007461e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.900000000000007461e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.900000000000007461e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.900000000000007461e+00 -3.440000000000000000e+02 9.200000000000000400e-01
1.900000000000007461e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.900000000000007461e+00 -3.280000000000000000e+02 9.000000000000000222e-01
1.900000000000007461e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.900000000000007461e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.900000000000007461e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.850000000000007638e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.850000000000007638e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.850000000000007638e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.850000000000007638e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.850000000000007638e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -3.360000000000000000e+02 9.000000000000000222e-01
1.850000000000007638e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.850000000000007638e+00 -3.440000000000000000e+02 9.200000000000000400e-01
1.850000000000007638e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.850000000000007638e+00 -3.360000000000000000e+02 9.200000000000000400e-01
1.850000000000007638e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.850000000000007638e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.850000000000007638e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.850000000000007638e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.850000000000007638e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.800000000000007816e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.800000000000007816e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.800000000000007816e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.800000000000007816e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.800000000000007816e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.800000000000007816e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.800000000000007816e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.800000000000007816e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.800000000000007816e+00 -3.360000000000000000e+02 8.800000000000000044e-01
1.800000000000007816e+00 -3.520000000000000000e+02 9.200000000000000400e-01
1.800000000000007816e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.800000000000007816e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.800000000000007816e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.800000000000007816e+00 -3.360000000000000000e+02 9.200000000000000400e-01
1.800000000000007816e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.800000000000007816e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.800000000000007816e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.800000000000007816e+00 -3.120000000000000000e+02 7.800000000000000266e-01
1.800000000000007816e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.800000000000007816e+00 -3.600000000000000000e+02 9.000000000000000222e-01
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.750000000000007994e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.750000000000007994e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.750000000000007994e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.750000000000007994e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -3.360000000000000000e+02 9.000000000000000222e-01
1.750000000000007994e+00 -3.520000000000000000e+02 9.399999999999999467e-01
1.750000000000007994e+00 -3.680000000000000000e+02 9.399999999999999467e-01
1.750000000000007994e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.750000000000007994e+00 -3.280000000000000000e+02 9.000000000000000222e-01
1.750000000000007994e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.700000000000008171e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.700000000000008171e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.700000000000008171e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.700000000000008171e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.700000000000008171e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.700000000000008171e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.700000000000008171e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.700000000000008171e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.700000000000008171e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.700000000000008171e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.700000000000008171e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.700000000000008171e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.700000000000008171e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.700000000000008171e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -3.440000000000000000e+02 9.000000000000000222e-01
1.650000000000008349e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.650000000000008349e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.650000000000008349e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.650000000000008349e+00 -3.440000000000000000e+02 9.200000000000000400e-01
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.650000000000008349e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.650000000000008349e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.650000000000008349e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.650000000000008349e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.600000000000008527e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.600000000000008527e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.600000000000008527e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.600000000000008527e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.600000000000008527e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.600000000000008527e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.600000000000008527e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.600000000000008527e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.600000000000008527e+00 -3.520000000000000000e+02 8.800000000000000044e-01
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -3.440000000000000000e+02 9.200000000000000400e-01
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -3.600000000000000000e+02 9.399999999999999467e-01
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.550000000000008704e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.550000000000008704e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -3.200000000000000000e+02 8.800000000000000044e-01
1.500000000000008882e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.500000000000008882e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.450000000000009059e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.450000000000009059e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.400000000000009237e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.400000000000009237e+00 -3.680000000000000000e+02 9.599999999999999645e-01
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.400000000000009237e+00 -3.520000000000000000e+02 9.000000000000000222e-01
1.400000000000009237e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.350000000000009415e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.350000000000009415e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.350000000000009415e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.300000000000009592e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.300000000000009592e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.250000000000009770e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -3.760000000000000000e+02 9.599999999999999645e-01
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.200000000000009948e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
